,Population,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,timely_responses,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,evidence_of_active_listening,Churn,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Tenure
645,-0.6739591109390554,-1.211642954818051,-0.5065919164222484,-0.758790776438824,-0.19651638022577383,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,0,1,0,0,1,1,-0.2948190275736175,-1.2915202288816003,1.4543067198989672,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.2010612743262445
9653,-0.24712916294174636,-0.970071930586431,0.8906460621258305,-0.2443248804442232,0.034360314483196756,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,0,0,1,1,0,1,0,0,0,0,1,-0.5861169355907644,1.2017955130862414,-1.436575972717586,-0.48821328709573447,1.4718964368813727,1.4647605064018812,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1241654827892635
2074,2.3823789046799866,-1.3082713645106987,-0.04084592357288879,0.43949005434110344,-0.29384618451308264,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,1,1,0,0,1,-1.284033543493696,-1.1663544194040927,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.2112010991829687
341,-0.15663567072023898,-0.5835582918158394,-0.5065919164222484,-1.0817816392668866,0.7214974933776679,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,1,0,1,0,0,0,1,-1.8072570777292847,-1.2026620596091608,1.4543067198989672,1.4449218825567476,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,1.462596279828045,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,-1.0527764440807708
8041,-0.2916830032927642,-1.3082713645106987,0.4249000692764709,-0.8865244909250368,-1.2609037606966127,0.986202794872424,0.005867974104602262,-0.6258635316811727,1,0,0,0,1,1,0,1,1,1,1,0,2.2132694003066886,0.8522431362732402,0.49067915569344955,0.4783542977305066,-1.446602777027496,-1.45988609539888,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.7223950311482064
1622,0.41334860723850503,-0.6801867015084874,0.4249000692764709,-0.8807571642399837,1.5960586787452118,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,1,1,0,0,0,0,1,-0.5274851358330046,-0.5075777299510215,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,1.453943336936338,0.47693122604458105,0.4903839162092966,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.6113098755271867
7141,-0.6228919564465202,-1.2599571596643748,2.2878840406739096,-1.0626185677499331,-0.27324448077553376,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,0,0,1,1,0,0,0,0,0,0,1,-1.109992202077757,1.1822229439212304,0.49067915569344955,1.4449218825567476,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.058120662337375
5796,-0.6645355926066472,1.0591246729591752,0.4249000692764709,0.11626939210998412,0.7819802418886451,1.9776935403875957,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,0,0,0,1,1,1,0.0584124005926196,0.48059632348540987,-1.436575972717586,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.5092040722500769
7184,-0.6696630952286928,1.0591246729591752,1.82213804782455,-0.5209019379141261,-2.0247992625593008,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,1,0,0,1,1,0,1,0.287527050139227,0.47119763847606183,-0.47294840851206826,0.4783542977305066,-1.446602777027496,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5078630107539054
8232,0.7757383195803761,1.107438877805499,0.4249000692764709,-0.7184886422415944,-0.15320229009626624,0.986202794872424,1.0175876473118841,-0.6258635316811727,0,0,1,1,0,0,1,0,0,0,1,0,-0.06257468458276387,0.2999434500099659,-0.47294840851206826,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.4442072160976497
5475,-0.6628033282073075,0.3344116002643158,-0.04084592357288879,0.41790274097338315,1.7380131443555067,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,0,1,0,0,0,1,-1.1095869944319905,1.184749362747164,1.4543067198989672,0.4783542977305066,1.4718964368813727,0.4898783058016274,0.4948436788828508,1.453943336936338,0.47693122604458105,-0.4818284474094517,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1.366412395914509
9252,-0.05845092456566322,-1.5981565935886426,-0.9723379092716081,-0.6731507803847844,0.768196039381399,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,0,1,1,1,0,0,0,0,1,1,1,1.1059393707275609,1.1953081496798676,1.4543067198989672,2.4114894673829887,2.444729508184329,-1.45988609539888,0.4948436788828508,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0051362529708736
74,1.7047170716582853,0.8175536487275554,-0.5065919164222484,-1.358135989907901,0.9816236347311416,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,0,1,1,0,0,1,0,0.9860394995838015,-1.2555429575499903,0.49067915569344955,0.4783542977305066,0.4990633655784165,1.4647605064018812,-1.45681744863776,-0.48116458471979834,0.47693122604458105,0.4903839162092966,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1.215788277635197
8633,-0.04168260518005465,0.7692394438812314,-0.9723379092716081,1.0483754893241262,-0.5810619869115697,-1.3272756113296431,2.0293073205191656,0.9466579047036832,0,1,0,1,1,1,1,1,0,1,0,1,0.8117260169869184,1.0915702948448827,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.1507692535022298
9229,-0.6384130454646041,1.7355235408077105,-0.5065919164222484,-0.5079125975820764,-0.2867393561653074,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,1,0,0,0,0,1,0,-0.5278182677509756,1.010360873905328,-0.47294840851206826,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1.1795075281871055
2051,-0.41841546674845864,-0.14873044819892378,-0.9723379092716081,-1.3893177829819556,-0.16694885655571107,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,1,0,1,0,1,0,0,-0.4691330225020069,-1.143980924797266,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.0778599899777304
2541,-0.628643074252328,0.43104000995696373,-0.04084592357288879,-0.3951442145912359,-1.6569068953010573,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,1,0,0,0,1,0,-0.5283305992571172,-1.0832434938378368,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,1.453943336936338,-0.4954056262379492,1.462596279828045,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.1866663299458218
1301,-0.3565389824040436,-1.3082713645106987,-0.9723379092716081,2.914560483257357,1.0947555311601078,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,0,0,1,0,0,1,0,1,1,0,1,-0.7605099227222823,-0.7494740648153518,1.4543067198989672,1.4449218825567476,1.4718964368813727,2.4396427070021347,-0.48098688487745467,2.421497297764406,0.47693122604458105,1.462596279828045,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.6659326914158769
5877,-0.6754142130345007,0.8175536487275554,-0.9723379092716081,-0.14426816350673885,0.13356154369246392,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,1,0,0,0,0,1,-1.343098379813124,0.9698206284407055,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.9982547089820594
7368,1.4583890740721759,-1.4048997742033467,2.2878840406739096,-0.18487350524966864,0.03323459341056659,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,0,1,0,1,1,-1.0514396972644708,0.23017977773915227,1.4543067198989672,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,1.453943336936338,1.4492680783271112,1.462596279828045,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.24172508329246686
1304,1.8324196031776099,1.6388951311150628,-0.9723379092716081,-1.2512409675859315,1.2397229404960564,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,1,0,0,0,1,-1.051466617956339,-0.7164895634091037,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.7161111845016533
8428,0.3859095391529638,0.09284057603269602,-0.5065919164222484,1.892984399938227,-0.5608074085077607,-0.6662817809861953,1.0175876473118841,0.9466579047036832,1,1,0,1,0,0,0,1,0,1,0,1,-1.2840661464077232,0.36274868035041874,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.49159554905161634
9094,0.6786622226413778,1.300695697190795,-0.5065919164222484,-0.11200546212941653,1.7565287357292094,-0.6662817809861953,0.005867974104602262,0.9466579047036832,0,1,1,1,1,0,1,1,0,0,1,1,0.9860398256129417,1.1084520097225181,0.49067915569344955,0.4783542977305066,0.4990633655784165,-1.45988609539888,-0.48098688487745467,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.2216208679801581
2599,-0.4972681422064031,0.2377831905716679,1.82213804782455,0.235070718688485,1.2032183465438984,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1,1,0,1,0,1,0,1,1,0,0,0,-0.7596459455005619,-0.6346679981239118,0.49067915569344955,0.4783542977305066,1.4718964368813727,-0.48500389479862627,0.4948436788828508,1.453943336936338,-1.4677424785204796,-0.4818284474094517,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-0.5272186268900264
2573,-0.5255386972036274,0.9624962632665273,-0.9723379092716081,-0.450418418229298,-0.8316397688477208,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,1,0,0,1,1,0,1,0,0,0,0,0,-0.12036102091641107,-1.222637409986925,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.0128705085289627
3186,-0.5132742652563022,-0.6318724966621634,-0.5065919164222484,0.6106200385055205,0.4193804438524671,1.316699710044148,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,0,0,1,0,1,-0.761276091201922,-1.1274603575061022,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.2507619594921078
2768,-0.4061510348011334,-0.3419872675842196,-0.9723379092716081,-0.3034822684394968,-1.3582077298533226,2.3081904555593193,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,1,1,0,0,1,1,0,1.3979007946207522,-0.5116302356333547,1.4543067198989672,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-1.45681744863776,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.6041038835309329
4831,-0.3927086630622571,-0.003787833659951896,-0.9723379092716081,-0.008833686617160703,-1.3704327246659411,1.316699710044148,-1.0058516991026796,0.9466579047036832,0,1,0,1,1,1,0,0,1,0,0,1,-0.29429523847197475,-0.7794423899089947,1.4543067198989672,0.4783542977305066,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-0.6274389586682053
4223,0.7880027515277014,0.14115478087901998,-0.04084592357288879,0.528703643889903,1.2967943307514271,0.3252089645289763,-1.0058516991026796,0.9466579047036832,0,0,1,1,0,1,1,0,0,1,1,0,1.3972207909853283,-0.6255270257792801,1.4543067198989672,1.4449218825567476,1.4718964368813727,-1.45988609539888,1.4706742426431563,1.453943336936338,0.47693122604458105,0.4903839162092966,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.6773362036260075
9649,0.9770967333596261,1.0591246729591752,-0.9723379092716081,1.1163227044863262,0.7020775682618042,1.316699710044148,1.0175876473118841,-0.6258635316811727,0,1,0,1,1,0,1,0,1,0,1,0,0.9857184540318163,0.3425323164387811,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.49307048978344625
2106,-0.6742362732429497,1.4456383117297669,-0.5065919164222484,-0.31242352206491925,-0.2524162886788946,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,1,0,1,0,0,0,1,-1.5167112257875628,-0.8820744407259448,1.4543067198989672,2.4114894673829887,2.444729508184329,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.8567290847492229
2679,-0.06912167326559594,0.43104000995696373,-0.04084592357288879,-0.6319354772633703,0.7854918195629681,0.6557058797007002,2.0293073205191656,0.9466579047036832,0,0,0,1,0,0,1,0,0,1,0,0,-1.0518216171145036,-1.1090724496430042,0.49067915569344955,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1.0222816893298443
1387,-0.6390366606483664,-1.018386135432755,-0.04084592357288879,1.4829148123860605,-0.3227010938126289,-1.9882694416730908,-1.0058516991026796,0.9466579047036832,0,1,0,0,0,0,0,1,1,1,1,1,0.6413542499837201,-0.7593102293717829,-1.436575972717586,-1.4547808719219755,0.4990633655784165,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-2.4400793308030098,-1.4540408110282002,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.8335078583960909
8931,-0.676037828218263,1.397324106883443,0.4249000692764709,-0.562608756425412,-1.1801213444524155,1.6471966252158718,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,1,0,0,0,0,1,-1.633643905725706,0.9866497930906666,1.4543067198989672,1.4449218825567476,2.444729508184329,0.4898783058016274,-0.48098688487745467,0.48638937610826977,2.4216049306096417,0.4903839162092966,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.2195922571889959
9659,-0.6658521135501454,-0.05210203850627586,2.2878840406739096,1.2844365714856212,1.3753326976454687,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,1,0,0,0,1,0,1,-0.7607660884753538,1.3233882559767545,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.3752809498020495
7083,1.9851360326234004,1.5905809262687387,-0.04084592357288879,-1.01127755111697,-0.9429846721234645,0.6557058797007002,0.005867974104602262,2.519179341088539,0,0,0,1,0,0,1,0,0,1,1,1,1.3385891076665468,1.1789959530200746,0.49067915569344955,-0.48821328709573447,-1.446602777027496,-1.45988609539888,0.4948436788828508,-2.4162725063759347,-1.4677424785204796,-2.4262531746469485,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.222792878577066
1279,0.6519160603155724,1.0108104681128514,-0.5065919164222484,-0.3052788174763584,0.6764010702441424,0.3252089645289763,1.0175876473118841,0.9466579047036832,0,1,0,1,0,0,0,1,0,1,1,0,0.35004344052773684,-1.2267155172476254,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.2034471657593655
804,-0.6021047836544434,0.4793542148032877,-0.04084592357288879,0.3708381919352706,0.9276964539992152,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,1,1,1,1,0,1,0,-0.1773010787530951,-1.1275393474102955,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-1.45681744863776,-0.48116458471979834,0.47693122604458105,0.4903839162092966,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.114983778675087
1555,-0.5477809720911495,-0.2936730627378957,-0.04084592357288879,-0.39997177519897303,0.3863849745108021,-1.657772526501367,0.005867974104602262,-0.6258635316811727,1,0,0,1,1,0,0,0,0,1,1,1,1.5716945401924507,-0.9623552476319975,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,0.4903839162092966,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.9857937166838622
9486,-0.632038312475034,0.9141820584202033,-0.9723379092716081,1.5170049154978766,-0.2416789258628528,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,0,0,0,0,1,0,0,-0.06241399879220118,1.1395714100462526,-1.436575972717586,-1.4547808719219755,0.4990633655784165,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.2993963837192002
4566,-0.2317466550756096,-0.10041624335259981,-0.9723379092716081,0.2946203260352724,0.011328397373331776,-1.3272756113296431,3.0410269937264474,-0.6258635316811727,0,1,0,1,1,0,0,0,0,0,1,1,-0.2952244215217505,-0.7083309657491559,-0.47294840851206826,-1.4547808719219755,-2.4194358483304526,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.7865899801017472
9669,-0.6436098386626233,-0.003787833659951896,-0.5065919164222484,0.7544769472201008,0.2645450711254111,1.9776935403875957,0.005867974104602262,0.9466579047036832,0,1,0,1,1,0,1,0,0,1,0,0,-0.0042946469795620106,1.4310049744919418,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.3161384737851933
4841,0.41466512818200324,-0.4869298821231915,-0.04084592357288879,-0.7658546256818648,-0.7168857789206843,1.9776935403875957,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,0,1,0,0,0,1,0,-0.8188737963901257,-1.0353663552917518,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,2.446504806403462,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.9762790821029284
3594,-0.4578418044774309,0.6242968293422596,1.82213804782455,-0.8828955753517632,0.8756771991069642,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,0,1,1,0,0,0,1,0,1,0,1,-0.5277647058207883,-0.8918529909539333,1.4543067198989672,2.4114894673829887,1.4718964368813727,1.4647605064018812,0.4948436788828508,2.421497297764406,1.4492680783271112,0.4903839162092966,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.828179148650104
6035,-0.590186804586986,-1.6947850032812906,2.7536300335232693,-0.3698567052798492,-0.010919883455526127,0.6557058797007002,3.0410269937264474,-0.6258635316811727,0,0,0,1,1,0,0,0,1,0,0,0,-0.3529269217907562,0.2181241952836733,2.417934284104485,2.4114894673829887,1.4718964368813727,0.4898783058016274,-1.45681744863776,2.421497297764406,0.47693122604458105,0.4903839162092966,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.2847494826298734
6852,1.7811445769571541,-1.1633287499717269,0.8906460621258305,-0.05850901220666982,1.2261763357027249,0.986202794872424,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,0,0,0,1,1,1,0.8147138411795543,1.3909778428825994,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,2.4396427070021347,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.3653024084663246
8705,-0.6614868072638093,-1.6947850032812906,-0.9723379092716081,-0.6005784976073558,1.9352193141117842,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0,0,1,0,0,1,0,0.4621622303463757,0.6403733810512175,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.6753103847090243
